,Cause (X),Outcome (Y),Confounders (Z),Mediators (M),P(Y=1|do(X=1)),P(Y=1|do(X=0)),Total Effect (TE),Direct Effect (NDE),Indirect Effect (NIE),NDE/TE,NIE/TE,Causality,Refutation TE_DataSubset,Refutation TE_RandCommCause,Refutation TE_Placebo
14,ndhB_96419,ndhB_94999,['ndhB_96579'],['ndhB_95644'],0.8639699122140699,0.8279707066442862,0.028252565730546575,0.03297493533790133,-0.004722369607354756,116.71483451235349,-16.714834512353498,Yes,"Refute: Use a subset of data
Estimated effect:0.028252565730546575
New effect:0.028718413335303082
p value:0.98
","Refute: Add a random common cause
Estimated effect:0.028252565730546575
New effect:0.028214007497502597
p value:0.84
","Refute: Use a Placebo Treatment
Estimated effect:0.028252565730546575
New effect:0.0006456158123686407
p value:0.8799999999999999
"
15,ndhB_96419,ndhB_95608,['ndhB_96579'],['ndhB_95644'],0.9017259915797607,0.7921996078447917,0.10444542748350827,0.10614907431025557,-0.0017036468267472944,101.63113586472352,-1.6311358647235148,Yes,"Refute: Use a subset of data
Estimated effect:0.10444542748350827
New effect:0.10530668641596055
p value:0.94
","Refute: Add a random common cause
Estimated effect:0.10444542748350827
New effect:0.10449707397482712
p value:0.8999999999999999
","Refute: Use a Placebo Treatment
Estimated effect:0.10444542748350827
New effect:0.0015709191904075403
p value:0.94
"
16,ndhB_96419,ndhB_94622,['ndhB_96579'],['ndhB_95644'],0.06420625883915147,0.06429054940539841,0.020626939941853162,0.023793565681883188,-0.0031666257400300253,115.35189295628274,-15.351892956282734,Yes,"Refute: Use a subset of data
Estimated effect:0.020626939941853162
New effect:0.020102340834664355
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.020626939941853162
New effect:0.02059310539156627
p value:0.96
","Refute: Use a Placebo Treatment
Estimated effect:0.020626939941853162
New effect:0.0004414024665308323
p value:0.98
"
17,ndhB_96419,ndhB_95644,['ndhB_96579'],['ndhB_95650'],0.06420625883915147,0.06429054940539841,-0.08722020515513157,-0.11447953012750307,0.027259324972371508,131.25345202282836,-31.253452022828355,No,"Refute: Use a subset of data
Estimated effect:-0.08722020515513157
New effect:-0.08826498896758787
p value:0.88
","Refute: Add a random common cause
Estimated effect:-0.08722020515513157
New effect:-0.0871501217833437
p value:1.0
","Refute: Use a Placebo Treatment
Estimated effect:-0.08722020515513157
New effect:0.0006007070078336502
p value:0.98
"
18,ndhB_96419,ndhB_95650,[],[],0.9067584480600751,0.7704918032786885,0.13499094270329626,,,,,Yes,NA,NA,NA
19,ndhB_96439,ndhB_95225,['ndhB_96579'],['ndhB_95644'],0.8448088464834461,0.8504889977128397,0.05799458290249859,0.06780648171913396,-0.009811898816635368,116.91864709697333,-16.918647096973327,Yes,"Refute: Use a subset of data
Estimated effect:0.05799458290249859
New effect:0.06424420014872045
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.05799458290249859
New effect:0.05824566099752228
p value:0.98
","Refute: Use a Placebo Treatment
Estimated effect:0.05799458290249859
New effect:0.00043808559563306094
p value:0.94
"
20,ndhB_96439,ndhB_94999,['ndhB_96579'],['ndhB_95644'],0.8515573331606391,0.8581186731282539,0.04360272377804586,0.03762323698690536,0.005979486791140497,86.28643746758043,13.713562532419573,Yes,"Refute: Use a subset of data
Estimated effect:0.04360272377804586
New effect:0.04433833290042004
p value:0.98
","Refute: Add a random common cause
Estimated effect:0.04360272377804586
New effect:0.04370375399546228
p value:0.98
","Refute: Use a Placebo Treatment
Estimated effect:0.04360272377804586
New effect:-0.0007933987446973312
p value:0.94
"
21,ndhB_96439,ndhB_95608,['ndhB_96579'],['ndhB_95644'],0.8643085069894417,0.8842766641899313,0.011905252002356592,0.009748086311336042,0.0021571656910205506,81.88055414036134,18.119445859638663,Yes,"Refute: Use a subset of data
Estimated effect:0.011905252002356592
New effect:0.013272142882481033
p value:0.9
","Refute: Add a random common cause
Estimated effect:0.011905252002356592
New effect:0.01170738794569051
p value:0.82
","Refute: Use a Placebo Treatment
Estimated effect:0.011905252002356592
New effect:-0.0007064655602494652
p value:0.94
"
22,ndhB_96439,ndhB_94622,['ndhB_96579'],['ndhB_95644'],0.06426524240903897,0.06425035295248659,0.08774894974245843,0.08373935321373577,0.0040095965287226636,95.43060453658903,4.569395463410966,Yes,"Refute: Use a subset of data
Estimated effect:0.08774894974245843
New effect:0.0838338759609546
p value:0.94
","Refute: Add a random common cause
Estimated effect:0.08774894974245843
New effect:0.08766883633444073
p value:0.9
","Refute: Use a Placebo Treatment
Estimated effect:0.08774894974245843
New effect:-0.0012771306224707269
p value:0.92
"
23,ndhB_96439,ndhB_95644,['ndhB_96579'],['ndhB_95650'],0.40856590475178345,0.3918056026347497,0.11043863738099285,0.10903959500540918,0.001399042375583683,98.73319482315122,1.2668051768487922,Yes,"Refute: Use a subset of data
Estimated effect:0.11043863738099285
New effect:0.11468387292015744
p value:1.0
","Refute: Add a random common cause
Estimated effect:0.11043863738099285
New effect:0.11059340749207756
p value:0.9199999999999999
","Refute: Use a Placebo Treatment
Estimated effect:0.11043863738099285
New effect:-0.0025741011053711086
p value:0.88
"
24,ndhB_96439,ndhB_95650,['ndhB_96579'],['ndhB_96419'],0.8604669023966767,0.8853143097447314,0.011343100084534319,0.03543575091089608,-0.02409265082636176,312.3991734782517,-212.39917347825167,Yes,"Refute: Use a subset of data
Estimated effect:0.011343100084534319
New effect:0.01242330957200702
p value:0.8999999999999999
","Refute: Add a random common cause
Estimated effect:0.011343100084534319
New effect:0.011192423670715556
p value:0.98
","Refute: Use a Placebo Treatment
Estimated effect:0.011343100084534319
New effect:0.0010562640361322395
p value:0.8200000000000001
"
25,ndhB_96439,ndhB_96419,['ndhB_96579'],[],0.8604669023966767,0.8853143097447314,-0.1784760543477074,,,,,No,NA,NA,NA
26,ndhB_96457,ndhB_95225,[],['ndhB_95644'],0.8604669023966767,0.8853143097447314,-0.029561612752107114,0.0040858092561144865,-0.0336474220082216,-13.821334073944444,113.82133407394444,No,"Refute: Use a subset of data
Estimated effect:-0.029561612752107114
New effect:1310629597.1029594
p value:0.96
","Refute: Add a random common cause
Estimated effect:-0.029561612752107114
New effect:-0.02943855648346186
p value:0.8999999999999999
","Refute: Use a Placebo Treatment
Estimated effect:-0.029561612752107114
New effect:-0.0012079755418604322
p value:0.88
"
27,ndhB_96457,ndhB_94999,[],['ndhB_95644'],0.8604669023966767,0.8853143097447314,-0.09604073003221947,-0.11639442835500334,0.02035369832278387,121.19277760170677,-21.192777601706762,No,"Refute: Use a subset of data
Estimated effect:-0.09604073003221947
New effect:1789393079.2422702
p value:0.94
","Refute: Add a random common cause
Estimated effect:-0.09604073003221947
New effect:-0.09620560928640581
p value:0.8
","Refute: Use a Placebo Treatment
Estimated effect:-0.09604073003221947
New effect:-0.0012913267986131183
p value:0.92
"
28,ndhB_96457,ndhB_95608,[],['ndhB_95644'],0.8920307507269944,0.8837344022277775,0.03715489393034521,0.0261821509957871,0.01097274293455811,70.46757028797104,29.53242971202895,Yes,"Refute: Use a subset of data
Estimated effect:0.03715489393034521
New effect:-1573898566.4576175
p value:0.82
","Refute: Add a random common cause
Estimated effect:0.03715489393034521
New effect:0.037170961777173314
p value:0.98
","Refute: Use a Placebo Treatment
Estimated effect:0.03715489393034521
New effect:-0.0004366523768079955
p value:0.96
"
29,ndhB_96457,ndhB_94622,[],['ndhB_95644'],0.8920307507269944,0.8837344022277775,-0.010245991686041483,-0.02299596563923858,0.012749973953197097,224.4386521469355,-124.43865214693555,No,"Refute: Use a subset of data
Estimated effect:-0.010245991686041483
New effect:-2248630842.561621
p value:0.8
","Refute: Add a random common cause
Estimated effect:-0.010245991686041483
New effect:-0.010199606496302699
p value:0.8999999999999999
","Refute: Use a Placebo Treatment
Estimated effect:-0.010245991686041483
New effect:0.0009094177857034852
p value:0.98
"
30,ndhB_96457,ndhB_95644,[],[],0.68882199432155,0.38545327387712874,0.3822964470810603,,,,,Yes,NA,NA,NA
31,ndhB_96579,ndhB_95225,[],['ndhB_96439'],0.8507959501485934,0.8443696505650402,0.02602753023057025,0.02977958807723983,-0.0037520578466695782,114.4157275524462,-14.415727552446194,Yes,"Refute: Use a subset of data
Estimated effect:0.02602753023057025
New effect:0.028735931773987002
p value:0.74
","Refute: Add a random common cause
Estimated effect:0.02602753023057025
New effect:0.026270786617888363
p value:0.6799999999999999
","Refute: Use a Placebo Treatment
Estimated effect:0.02602753023057025
New effect:0.0013849839469223734
p value:0.96
"
32,ndhB_96579,ndhB_94999,[],['ndhB_96439'],0.8599528346209561,0.8285278042041285,0.009148067973979379,0.011969020099156829,-0.002820952125177449,130.83658902843007,-30.836589028430055,Yes,"Refute: Use a subset of data
Estimated effect:0.009148067973979379
New effect:0.008188230802336351
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.009148067973979379
New effect:0.009142826491432282
p value:0.98
","Refute: Use a Placebo Treatment
Estimated effect:0.009148067973979379
New effect:0.0017160777667121997
p value:0.8799999999999999
"
33,ndhB_96579,ndhB_95608,[],['ndhB_96439'],0.8919292682412442,0.763285495386262,0.1284336098437162,0.12920384030243198,-0.0007702304587157617,100.59971097881078,-0.5997109788107744,Yes,"Refute: Use a subset of data
Estimated effect:0.1284336098437162
New effect:0.12684755614429424
p value:0.94
","Refute: Add a random common cause
Estimated effect:0.1284336098437162
New effect:0.12836391738266315
p value:0.96
","Refute: Use a Placebo Treatment
Estimated effect:0.1284336098437162
New effect:0.0003488058873837629
p value:0.94
"
34,ndhB_96579,ndhB_94622,[],['ndhB_96439'],0.06634178013219903,0.03280127615857971,0.06450105219321535,0.07017811923880006,-0.005677067045584717,108.80151075455147,-8.801510754551487,Yes,"Refute: Use a subset of data
Estimated effect:0.06450105219321535
New effect:0.06487043465445093
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.06450105219321535
New effect:0.06462682741773788
p value:0.9199999999999999
","Refute: Use a Placebo Treatment
Estimated effect:0.06450105219321535
New effect:-0.0018999319153387695
p value:0.96
"
35,ndhB_96579,ndhB_95644,[],['ndhB_96439'],0.4012280734126031,0.25307040968162225,0.17790826095840004,0.18505327580672648,-0.007145014848326428,104.01612314674762,-4.0161231467476,Yes,"Refute: Use a subset of data
Estimated effect:0.17790826095840004
New effect:0.17649144550720552
p value:0.94
","Refute: Add a random common cause
Estimated effect:0.17790826095840004
New effect:0.1780092949418786
p value:0.98
","Refute: Use a Placebo Treatment
Estimated effect:0.17790826095840004
New effect:-0.0012951975543573162
p value:0.96
"
36,ndhB_96579,ndhB_95650,[],['ndhB_96439'],0.8877083973750024,0.8421993295877864,0.09865202003597473,0.09938576660815542,-0.000733746572180681,100.74377247613695,-0.7437724761369415,Yes,"Refute: Use a subset of data
Estimated effect:0.09865202003597473
New effect:0.09733019632123416
p value:1.0
","Refute: Add a random common cause
Estimated effect:0.09865202003597473
New effect:0.09878829831686599
p value:0.8400000000000001
","Refute: Use a Placebo Treatment
Estimated effect:0.09865202003597473
New effect:0.0020448077871156843
p value:0.8600000000000001
"
37,ndhB_96579,ndhB_96419,[],['ndhB_96439'],0.8602001926763895,0.5262294850228297,0.3350465120776742,0.3235015030309398,0.011545009046734469,96.55420706362764,3.4457929363723614,Yes,"Refute: Use a subset of data
Estimated effect:0.3350465120776742
New effect:0.33525988718600325
p value:0.94
","Refute: Add a random common cause
Estimated effect:0.3350465120776742
New effect:0.3350719672423363
p value:0.92
","Refute: Use a Placebo Treatment
Estimated effect:0.3350465120776742
New effect:-0.0008936131958875282
p value:0.98
"
38,ndhB_96579,ndhB_96439,[],[],0.8602001926763895,0.5262294850228297,-0.0646865994932993,,,,,No,NA,NA,NA
39,ndhB_96698,ndhB_95225,['ndhB_97016'],['ndhB_96439'],0.8506361492457701,0.8484497734912991,0.007433301966611849,0.010084255619945155,-0.0026509536533333056,135.6632041216755,-35.663204121675534,Yes,"Refute: Use a subset of data
Estimated effect:0.007433301966611849
New effect:0.007224565381167596
p value:0.9199999999999999
","Refute: Add a random common cause
Estimated effect:0.007433301966611849
New effect:0.007540808253532944
p value:0.96
","Refute: Use a Placebo Treatment
Estimated effect:0.007433301966611849
New effect:-0.001894949193976675
p value:0.9
"
40,ndhB_96698,ndhB_94999,['ndhB_97016'],['ndhB_96439'],0.8506361492457701,0.8484497734912991,-0.06846649437924412,-0.06647339788454179,-0.0019930964947023305,97.08894618780636,2.9110538121936402,No,"Refute: Use a subset of data
Estimated effect:-0.06846649437924412
New effect:-0.06830320425973714
p value:0.94
","Refute: Add a random common cause
Estimated effect:-0.06846649437924412
New effect:-0.06848059965799327
p value:0.94
","Refute: Use a Placebo Treatment
Estimated effect:-0.06846649437924412
New effect:0.00079410301042387
p value:0.96
"
41,ndhB_96698,ndhB_95608,['ndhB_97016'],['ndhB_96439'],0.8887303213546965,0.8449627343823063,0.050834237013390515,0.05137843044853532,-0.0005441934351448045,101.07052543151471,-1.0705254315147006,Yes,"Refute: Use a subset of data
Estimated effect:0.050834237013390515
New effect:0.05109806501795583
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.050834237013390515
New effect:0.05089824436251407
p value:0.8799999999999999
","Refute: Use a Placebo Treatment
Estimated effect:0.050834237013390515
New effect:0.0004945182161379224
p value:0.98
"
42,ndhB_96698,ndhB_94622,['ndhB_97016'],['ndhB_96439'],0.06550773827864895,0.05409648305669565,0.03646020162111671,0.0404712382947835,-0.004011036673666789,111.00113684325792,-11.001136843257912,Yes,"Refute: Use a subset of data
Estimated effect:0.03646020162111671
New effect:0.035860691795206436
p value:0.94
","Refute: Add a random common cause
Estimated effect:0.03646020162111671
New effect:0.03646145315857496
p value:0.94
","Refute: Use a Placebo Treatment
Estimated effect:0.03646020162111671
New effect:0.0012272451148049974
p value:0.9199999999999999
"
43,ndhB_96698,ndhB_95644,['ndhB_97016'],['ndhB_96439'],0.3975438803374773,0.3471372163454181,0.10903188518556067,0.11408007580237225,-0.005048190616811588,104.63001314543916,-4.6300131454391575,Yes,"Refute: Use a subset of data
Estimated effect:0.10903188518556067
New effect:0.10653109925024128
p value:0.8
","Refute: Add a random common cause
Estimated effect:0.10903188518556067
New effect:0.10895794371245708
p value:1.0
","Refute: Use a Placebo Treatment
Estimated effect:0.10903188518556067
New effect:0.0012163749315776905
p value:0.8400000000000001
"
44,ndhB_96698,ndhB_95650,['ndhB_97016'],['ndhB_96439'],0.8865767367630915,0.8710934993066254,0.030455046768863125,0.03097500530053459,-0.0005199585316714634,101.7072984179524,-1.7072984179523991,Yes,"Refute: Use a subset of data
Estimated effect:0.030455046768863125
New effect:0.03241089108191739
p value:1.0
","Refute: Add a random common cause
Estimated effect:0.030455046768863125
New effect:0.030475730325792982
p value:0.9
","Refute: Use a Placebo Treatment
Estimated effect:0.030455046768863125
New effect:0.000674561350247268
p value:1.0
"
45,ndhB_96698,ndhB_96419,['ndhB_97016'],['ndhB_96439'],0.8518954412551856,0.7382708819853364,0.1552908870492311,0.14710968909932692,0.008181197949904193,94.73169475340137,5.268305246598628,Yes,"Refute: Use a subset of data
Estimated effect:0.1552908870492311
New effect:0.15433203818672137
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.1552908870492311
New effect:0.15524173819771214
p value:0.98
","Refute: Use a Placebo Treatment
Estimated effect:0.1552908870492311
New effect:-0.0038711875403166706
p value:0.84
"
46,ndhB_96698,ndhB_96439,['ndhB_97016'],['ndhB_96579'],0.8518954412551856,0.7382708819853364,-0.04583919103212337,-0.022409581021548643,-0.023429610010574725,48.88738330012056,51.11261669987943,No,"Refute: Use a subset of data
Estimated effect:-0.04583919103212337
New effect:-0.04622007245234027
p value:0.94
","Refute: Add a random common cause
Estimated effect:-0.04583919103212337
New effect:-0.04583364119280739
p value:0.94
","Refute: Use a Placebo Treatment
Estimated effect:-0.04583919103212337
New effect:0.0008279936009050622
p value:0.98
"
47,ndhB_96698,ndhB_96579,['ndhB_97016'],[],0.9751332939360096,0.6349101645838507,0.36220191189678674,,,,,Yes,NA,NA,NA
48,ndhB_97016,ndhB_95225,[],['ndhB_96439'],0.9751332939360096,0.6349101645838507,-0.03992448738156329,-0.03846158373648961,-0.0014629036450736755,96.33582359845344,3.664176401546558,No,"Refute: Use a subset of data
Estimated effect:-0.03992448738156329
New effect:-0.04234957600639309
p value:1.0
","Refute: Add a random common cause
Estimated effect:-0.03992448738156329
New effect:-0.03986718211188554
p value:0.8799999999999999
","Refute: Use a Placebo Treatment
Estimated effect:-0.03992448738156329
New effect:-0.004541739659564246
p value:0.74
"
49,ndhB_97016,ndhB_94999,[],['ndhB_96439'],0.9751332939360096,0.6349101645838507,-0.029500670241520144,-0.028400798833577046,-0.001099871407943099,96.27170705296348,3.7282929470365267,No,"Refute: Use a subset of data
Estimated effect:-0.029500670241520144
New effect:-0.035808716605155604
p value:0.78
","Refute: Add a random common cause
Estimated effect:-0.029500670241520144
New effect:-0.029643352240495427
p value:0.76
","Refute: Use a Placebo Treatment
Estimated effect:-0.029500670241520144
New effect:0.004159746951163935
p value:0.8200000000000001
"
50,ndhB_97016,ndhB_95608,[],['ndhB_96439'],0.8859741362779051,0.8330338100505451,0.04005047643375137,0.040350784422500056,-0.0003003079887486834,100.74982376113661,-0.7498237611366031,Yes,"Refute: Use a subset of data
Estimated effect:0.04005047643375137
New effect:0.0447640614696645
p value:0.8400000000000001
","Refute: Add a random common cause
Estimated effect:0.04005047643375137
New effect:0.04019208574067156
p value:0.9199999999999999
","Refute: Use a Placebo Treatment
Estimated effect:0.04005047643375137
New effect:0.001169136943151975
p value:0.94
"
51,ndhB_97016,ndhB_94622,[],['ndhB_96439'],0.06478913500335194,0.05098632758573113,0.06298270878161807,0.06519616134916983,-0.002213452567551765,103.5143813442933,-3.514381344293302,Yes,"Refute: Use a subset of data
Estimated effect:0.06298270878161807
New effect:0.06272614437408337
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.06298270878161807
New effect:0.06298812788761121
p value:0.96
","Refute: Use a Placebo Treatment
Estimated effect:0.06298270878161807
New effect:0.0008221973345363387
p value:0.96
"
52,ndhB_97016,ndhB_95644,[],['ndhB_96439'],0.3943696113252652,0.33339880118085585,0.20735658358467726,0.21014237972452093,-0.0027857961398436706,101.34348092145626,-1.3434809214562737,Yes,"Refute: Use a subset of data
Estimated effect:0.20735658358467726
New effect:0.20797564088406162
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.20735658358467726
New effect:0.20720283673460987
p value:0.96
","Refute: Use a Placebo Treatment
Estimated effect:0.20735658358467726
New effect:-0.001271581140144899
p value:0.94
"
53,ndhB_97016,ndhB_95650,[],['ndhB_96439'],0.8856017077297375,0.8668735187044188,0.023623760296474727,0.023909767283707237,-0.00028600698723250907,101.21067511540569,-1.2106751154056903,Yes,"Refute: Use a subset of data
Estimated effect:0.023623760296474727
New effect:0.023245156711869247
p value:0.96
","Refute: Add a random common cause
Estimated effect:0.023623760296474727
New effect:0.023658574330699834
p value:0.9
","Refute: Use a Placebo Treatment
Estimated effect:0.023623760296474727
New effect:-0.0034368613562880267
p value:0.86
"
54,ndhB_97016,ndhB_96419,[],['ndhB_96439'],0.8447401389806023,0.7073023305179053,0.1759741331452751,0.17147400547147182,0.004500127673803292,97.44273343282322,2.557266567176791,Yes,"Refute: Use a subset of data
Estimated effect:0.1759741331452751
New effect:0.17828944939474145
p value:0.94
","Refute: Add a random common cause
Estimated effect:0.1759741331452751
New effect:0.17607582198744193
p value:0.78
","Refute: Use a Placebo Treatment
Estimated effect:0.1759741331452751
New effect:-0.0015274223319576353
p value:0.88
"
55,ndhB_97016,ndhB_96439,[],['ndhB_96698'],0.8447401389806023,0.7073023305179053,-0.025214181758165352,0.0050036864347155,-0.030217868192880852,-19.844730567531137,119.84473056753113,No,"Refute: Use a subset of data
Estimated effect:-0.025214181758165352
New effect:-0.025209252566604147
p value:0.96
","Refute: Add a random common cause
Estimated effect:-0.025214181758165352
New effect:-0.025181858090255388
p value:0.8999999999999999
","Refute: Use a Placebo Treatment
Estimated effect:-0.025214181758165352
New effect:-0.000467737082106531
p value:0.96
"
56,ndhB_97016,ndhB_96579,[],['ndhB_96698'],0.9537083542314003,0.5421818181818182,0.4066002490659889,0.1678314273117724,0.23876882175421651,41.2767645119013,58.7232354880987,Yes,"Refute: Use a subset of data
Estimated effect:0.4066002490659889
New effect:0.40187308525167714
p value:0.9
","Refute: Add a random common cause
Estimated effect:0.4066002490659889
New effect:0.40661550127453183
p value:0.76
","Refute: Use a Placebo Treatment
Estimated effect:0.4066002490659889
New effect:-0.0014485454510149898
p value:0.94
"
57,ndhB_97016,ndhB_96698,[],[],0.9327133479212254,0.28,0.6592146918933333,,,,,Yes,NA,NA,NA
